id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_283;0;GmbH;26389;62019;1992;;GKV;12856689.62;12856689.62;1694334.2;252215.62;-75380.23;2.39;75382.62;176835.39;176835.39;114836.62;4431113.93;2043299.23;1925000.0;0.0;;;;295311.37;;;;;;461444.7;4426866.13;2987818.2;312626.88;2320299.83;;125054.06;1.0;1.86e-09
C_111;0;GmbH;26655;49320;1998;;GKV;38305678.66;38892645.13;32581696.49;6102863.41;-1233734.89;149.06;1233883.95;4869128.52;4717757.52;-8.61e-09;28390812.28;13236573.43;0.0;10986347.95;;;;1477329.14;;;;;;4167890.9;13824649.71;13158026.87;1251143.34;5066782.99;;5139101.58;-572063.27;-4712638.52
C_190;1;Sonst. Gewerbetreibende;26180;77120;1999;;GKV;68401.31;68401.31;61227.36;-4545.7;;;;-4545.7;-4545.7;-5669.7;30645.86;30645.86;0.0;0.0;608.94;;;;;;;;;0.0;11072.65;1049.7;;;;18060.23;-618.0;-18504.47
C_026;0;GmbH;26655;49410;2010;;GKV;1052306.53;1048379.32;1061731.39;32111.04;-124.43;221.74;3184.1;31986.61;31986.61;26418.77;501434.65;406640.17;74794.48;20000.0;81352.05;74794.48;;226471.58;;;;;;-1.46e-11;264028.38;217919.66;16314.72;63986.99;;-63217.57;-40368.03;-35729.32
C_327;0;GmbH;26188;47521;2010;;GKV;3285270.09;3254126.15;1982355.79;902985.94;-340522.79;1966.78;342489.57;562463.15;562463.15;505322.61;20613832.64;2472271.54;3777565.75;4475608.67;1428571.65;3647053.51;3899022.11;132190.62;;;;;;9888686.68;1232192.86;497948.8;442854.77;13131.5;9806.92;1388425.88;-759002.04;-1510473.15
C_880;0;GmbH;25746;43999;2010;;GKV;1253892.34;1257204.39;819156.3;104693.46;-79458.78;;79458.78;25234.68;25234.68;18586.94;1259162.08;690369.76;67764.82;0.0;252020.75;;;133389.91;;;;;;501027.5;1012640.78;406688.46;39.93;298762.97;;-1391.81;-31550.85;31638.82
C_667;0;GmbH;48455;43130;1996;3160.0;GKV;539301.54;545825.76;546192.86;23364.22;-4358.14;2.77;4360.91;19006.08;19006.08;19006.08;109765.79;109765.79;0.0;0.0;;;;;;;;;;3.64e-12;31682.85;20763.6;9400.65;;;12299.93;-5603.44;1.46e-11
C_733;0;GmbH;9221;41201;1989;232.0;GKV;4801597.08;4824722.09;1299039.07;60399.34;-51026.09;3711.87;54737.96;9373.25;9373.25;3193.99;1481326.41;728870.01;522100.0;0.0;159385.73;;;484016.99;;;;;;230356.4;1407594.16;802438.52;106209.2;515944.8;;136465.99;-9200.31;-4102.97
C_222;0;AG;9232;46520;1999;399.0;GKV;17094375.63;17094375.63;5468814.63;618923.48;1316.29;3747.68;2431.39;620239.77;620239.77;399356.78;4815842.45;4297090.74;0.0;0.0;;;;2913520.32;;;;;;507654.3;4382440.2;1320692.1;132054.46;61820.58;;130318.67;-44295.78;-146863.33
C_416;0;GmbH;9119;43999;2005;;GKV;1367413.14;1355827.64;681215.49;13212.85;-9155.72;83.29;9239.01;4057.13;4057.13;2032.77;297085.63;138167.81;64494.08;61529.28;64151.67;54494.08;61529.28;27449.73;;;;;;32894.46;237864.63;196241.98;1699.36;184121.08;;-24739.67;-47304.7;36111.13
C_341;0;GmbH;3044;46692;1992;;GKV;5531405.47;5531405.47;5419403.23;320462.67;4385.05;4385.05;;324847.72;324847.72;324847.72;3707175.91;676464.61;59910.95;0.0;;;;78256.81;;;;;;2912006.35;3293635.1;3233355.95;2362825.2;;;361525.0;-86564.91;413.93
C_915;0;GmbH;2977;35130;1993;112.0;GKV;8231060.5;8129548.57;4697155.93;188063.64;-23207.1;480.5;31187.6;164856.54;164856.54;103589.69;4945453.82;1007405.08;449315.24;1665847.09;;;;271044.39;;;;;;1787607.27;3776591.68;1558397.25;468607.71;1023583.77;;184862.88;-194696.8;-110359.97
C_162;0;GmbH;1987;20160;2000;48.0;GKV;579879.34;579879.34;340835.98;19977.2;-8242.96;561.99;8804.95;11734.24;8738.24;7052.65;194651.9;36946.9;0.0;157705.0;;;;14081.36;;;;;;0.0;93872.52;32416.67;9784.68;15835.73;;32312.39;-499.92;3984.87
C_845;0;GmbH;1723;49392;1990;;GKV;558346.33;558346.33;339845.92;-49399.7;-1871.83;;1871.83;-51271.53;-51271.53;-52124.53;46886.0;43590.26;3295.74;0.0;2517.95;;;23494.31;;;;;;1.82e-11;39071.0;34213.27;326.34;;;-25992.02;3558.0;19242.74
C_822;0;GmbH;1640;28250;1990;125.0;GKV;31771842.17;31999926.2;9404033.3;-443923.31;-204910.64;2700.66;154151.1;-648833.95;-648833.95;-584112.6;8861982.32;15205551.35;0.0;0.0;;;;;;;;;;2567166.71;8442472.11;7577380.5;1565128.6;5885960.26;;-4511802.07;-161025.36;2030079.44
C_516;0;GmbH;1156;26400;1990;442.0;GKV;3665636.44;3665636.44;517688.08;115449.24;-542.89;44.96;587.85;114906.35;114906.35;97379.22;402926.12;140118.37;0.0;0.0;154.46;;;70183.18;;;;;;262807.75;384352.31;308625.72;215578.74;;;209130.83;-3363.33;-49664.92
C_166;0;OHG;1844;46120;1982;;GKV;206378000.0;221892000.0;58586000.0;13102000.0;-2009000.0;;2009000.0;11093000.0;11093000.0;0.0;111838000.0;49870000.0;0.0;20669000.0;15185000.0;;;6118000.0;;;;;;41299000.0;84186000.0;17156000.0;131000.0;55000.0;;-10031000.0;-4770000.0;-10297000.0
C_886;0;GmbH;1445;32502;1992;;GKV;831720.42;831720.42;591230.22;-80745.7;-14450.13;154.95;14605.08;-95195.83;-95195.84;-95386.81;1189775.23;1189775.23;0.0;0.0;;;;105598.65;;;;;;0.0;600307.66;484502.27;305931.02;;;142574.24;-78491.82;5.82e-11
C_115;0;GmbH;1809;68201;1993;;GKV;2523108.8;2523108.8;1270617.56;134066.92;-26757.65;65.88;26823.53;107309.27;107309.27;71670.64;1024435.72;579319.32;286768.77;0.0;96442.27;;;370942.26;;;;;;147806.63;885444.29;344134.98;20368.75;;;33234.98;-100773.3;15567.13
C_112;0;Sonst. Gewerbetreibende;1896;55101;1993;;GKV;288642.79;290446.61;251266.82;8412.02;-6512.6;;6512.6;1899.42;2205.13;1691.13;194043.12;182643.12;0.0;0.0;;;;;;;;;;0.0;144827.5;34913.97;4063.24;;;43472.98;-6821.55;-21307.45
C_417;0;GmbH & Co. KG;1705;43220;1996;;GKV;1104648.28;1139855.49;555596.2;79173.31;-3147.55;435.0;3582.55;76025.76;76025.76;61429.3;408793.39;179686.56;35040.89;0.0;9994.58;35040.89;;80973.75;;;;;;192116.84;344608.39;144188.49;6196.51;72854.37;;46955.93;-39543.38;-12641.57
C_882;0;GmbH;1471;26511;1996;;GKV;15276308.62;15276308.62;14424262.2;2670946.74;4444.68;10735.5;6350.82;2675391.42;2675391.42;1855504.0;5089320.01;1270702.35;0.0;154172.0;180402.64;;;85343.34;;;;;;3664445.66;3777666.08;3003325.08;2950725.04;;;1948936.65;-84409.55;-1358233.72
C_201;0;GmbH;1471;10130;2004;;GKV;13566568.0;14711919.0;7133662.0;1767837.0;-25073.0;2171.0;27244.0;1742764.0;1749531.0;1212516.0;4896101.0;2456166.0;0.0;0.0;;;;;;;;;;2439935.0;4590748.0;4297010.0;2911186.0;;;2025045.0;-105147.0;-239783.0
C_642;0;GmbH;1277;46731;2001;;GKV;68798684.63;69836980.12;44071887.83;8881536.32;-117295.94;150515.09;267811.03;8764240.38;8764240.38;6710113.87;53058271.15;23098885.96;1554851.71;0.0;5618000.0;1554851.71;;;;;;;;27596044.06;42751896.14;34646700.02;14356099.96;7379048.11;;5838812.59;-825163.29;-5548148.29
C_194;0;GmbH;1587;35130;2003;;GKV;3335709.08;5658930.18;2767426.19;42077.49;-19055.33;971.4;20026.73;23022.16;23022.16;-5538.81;2124303.75;2042228.83;0.0;0.0;;;;;;;;;;82074.92;1724217.23;931643.95;588.17;;;-190696.13;-130396.69;-326181.37
C_443;0;GmbH;1612;62019;2004;;GKV;20186580.11;21964376.43;11720407.29;2609670.52;1068576.23;26248.33;123197.71;3678246.75;3678246.75;2718552.23;16996914.61;1898011.3;212067.65;737101.59;112764.66;212067.65;100289.59;472463.01;;;;;;14149734.07;14850739.61;3848386.13;1598297.42;1715404.17;81923.66;1721348.7;-1174189.03;375858.1
C_505;0;Einzelfirma;99099;46630;1970;;GKV;3549215.04;3549215.04;3562314.15;301815.92;2870.74;2870.74;;304686.66;304686.66;-3.73e-11;578912.66;553375.06;0.0;0.0;;;;217788.38;;;;;;25537.6;546746.66;343251.32;198033.31;;;133726.03;-17850.0;-304454.66
C_544;0;GmbH;99099;43341;1993;;GKV;21853415.18;19559571.18;10978530.68;3054282.25;-50013.19;9746.22;59759.41;3004269.06;3004269.06;2532170.68;9974025.95;2852056.18;246973.97;0.0;152308.76;187049.35;;597998.92;59924.62;;;;;6568970.95;5807469.69;5831342.46;4760451.78;965003.7;;4480234.18;-499025.33;-2624201.02
C_726;0;GmbH;99326;42200;2000;153.0;GKV;3414253.06;3410934.06;2643517.38;114442.14;-32590.38;;22590.38;81851.76;81851.76;81030.76;716379.27;630986.23;0.0;0.0;243504.45;;;218318.48;;;;;;85393.04;496255.94;459537.53;3578.47;;;88087.33;-11168.06;-86803.34
C_727;0;GmbH;99085;46141;2011;3.0;GKV;81306981.24;82840665.44;34888400.17;7157360.95;-149621.8;250123.96;399745.76;7007739.15;7007739.15;4726728.5;35698645.7;13031126.74;0.0;1120000.0;4951424.75;;;2117945.06;;;;;;21547518.96;32058869.31;14735632.13;56653.0;13455622.93;;1397097.63;-1156653.67;-4492000.0
C_992;0;GmbH;7973;43341;1999;;GKV;2279490.18;2278990.18;499347.91;25078.64;-2532.21;;2532.21;22546.43;22546.43;16668.56;211882.62;161077.0;0.0;0.0;28378.08;;;96554.44;;;;;;50805.62;142582.76;145914.62;19076.3;113979.8;;12566.7;-6520.2;11845.25
C_812;0;GmbH;7819;29200;2004;;GKV;1356988.34;1356988.34;462306.83;-35047.74;-27646.22;43.33;27689.55;-62693.96;-62693.96;-66867.2;2306905.48;481462.59;46579.0;266055.05;42512.2;46579.0;266055.05;340446.36;;;;;;1512808.84;1018109.99;133929.79;116339.22;;;79697.35;268933.41;-93796.26
C_973;0;GmbH;6132;62090;1990;;GKV;2081920.53;2398519.09;1591581.46;75108.61;-14317.44;232.95;14550.39;60791.17;60791.17;40041.9;1269625.22;1111905.84;229853.03;0.0;;196250.03;;441127.77;33603.0;;;;;334955.75;837951.72;193985.89;53942.04;;;139393.64;-293817.23;96250.03
C_656;0;Verein;6217;88990;1990;291.0;GKV;5827645.04;5827645.04;4381116.87;355901.24;-67531.05;548.82;68241.61;288370.19;288370.19;197754.35;4227410.65;787228.16;128883.91;820260.81;46893.03;42939.46;820260.81;272942.22;;;;;;2491037.77;1673877.52;1630995.8;543383.86;1040333.61;26586.24;317563.55;-100292.0;-337686.37
C_538;0;GmbH;6618;86101;2004;1139.0;GKV;433769159.2;433769159.2;32898144.28;1238417.46;-223583.05;3224.61;252047.91;1014834.41;1014834.41;803993.63;52433534.21;31041411.23;2000000.0;1812833.0;500000.0;2000000.0;1750000.0;14601503.52;;;;;;17519289.98;40658918.22;40255662.71;6017488.92;26334120.31;;-9637806.35;-51180.84;3349825.78
C_413;0;GmbH;4552;43220;1990;42.0;GKV;17751946.87;17751946.87;4380460.6;-367763.22;1661.03;1661.03;;-366102.19;-366102.19;1.49e-09;4385180.69;1285180.69;0.0;0.0;;;;699985.88;;;;;;3100000.0;4384820.06;3894180.69;673197.61;3190936.04;;479183.38;7865.35;-942870.33
C_076;0;GmbH;4249;77320;1991;;GKV;3500449.92;3500449.92;1078936.19;-311086.28;-11603.98;30.03;11634.01;-322690.26;-322690.26;-323693.54;560480.34;1173650.7;0.0;0.0;;;;201914.46;;;;;;128420.4;543228.14;418682.65;149658.6;162936.12;;-257532.08;-716.8;8849.08
C_477;0;GmbH;4758;87900;1997;;GKV;2582142.7;2582142.7;18128851.4;-4224050.55;-208793257.6;31412.6;114441.55;-213017308.2;-213017308.2;-215796622.9;424163318.0;154597031.0;0.0;1337367.0;;;;;;;;;;268228920.0;67529127.32;67529127.32;46486741.66;;;-159802729.4;137879135.3;0.0
C_833;0;GmbH;4319;66190;1991;;GKV;89729134.6;89729134.6;5195814.52;-460332.13;35260.95;41397.32;2499.97;-425071.18;-425071.18;-426908.18;12846378.34;11995308.58;0.0;0.0;;;;4133436.37;;;;;;851069.76;12420086.87;12502672.32;6792290.46;4254346.99;;-1932978.23;18702.61;4.19e-09
C_372;0;GmbH;4315;45203;2005;;GKV;25627583.42;25627583.42;29738713.61;69859.6;-6614.0;4661.68;11275.68;63245.6;63245.6;20707.64;14182465.73;13633655.23;0.0;0.0;;;;6384593.95;;;;;;548810.5;12884941.02;12899951.27;3170040.72;8988929.02;;-463757.72;-152595.04;9387.0
C_806;0;GmbH;4654;43999;2008;;GKV;462387.56;462387.56;275633.42;-5110.44;-1170.41;;1170.41;-6280.85;-6280.85;-4868.01;217710.18;124508.2;0.0;0.0;18797.0;;;76043.44;;;;;;91567.42;202774.18;202774.18;450.69;196052.34;;2953.24;-3297.1;1.46e-11
C_064;0;GmbH;4105;49410;2011;;GKV;7557638.33;7557638.33;11330188.77;3695261.46;-4250701.17;1234646.41;5485445.86;-555439.71;-555439.71;-1036680.32;73602713.72;61807629.3;0.0;1089833.94;52081768.78;;;25346.19;;;;;;10705250.48;30418126.23;13580679.73;345629.58;;;15283339.31;2961869.0;0.0
C_489;1;GmbH & Co. KG;39240;18120;2003;106.0;GKV;246000.0;99000.0;837989.82;-2584626.76;-725096.79;261650.01;380628.77;-3309723.55;-3309723.55;-3317580.99;8497591.57;6616630.23;0.0;0.0;595000.0;;;;;;;;;1880961.34;4078378.78;545500.51;542803.13;;;602226.21;-1039116.63;0.0
C_660;0;GmbH;39126;52291;2003;;GKV;499875.18;489575.18;333198.09;54586.08;-515.3;;515.3;54070.78;53770.78;41663.23;161018.49;77785.72;0.0;0.0;;;;11118.97;;;;;;83232.77;129893.81;117431.42;53137.82;;;49574.73;-1615.85;-11521.54
C_903;0;GmbH;39114;52291;2004;;GKV;1637355.9;1637355.9;1452784.83;101352.07;-9327.42;3.13;9330.55;92024.65;92024.65;91510.71;731291.76;409225.92;0.0;0.0;;;;;;;;;;322065.84;292597.49;300018.76;49063.56;21262.06;;165504.98;-118710.49;1.75e-10
C_217;0;KG;18273;1302;1990;57.0;UKV;36152442.6;;;5548026.49;-2333529.03;213718.22;3731058.61;3214497.46;3167816.46;1.51e-09;88357409.93;9959287.72;75674201.94;2697924.0;1341198.48;75674201.94;;672959.13;;;;;;25996.27;8235894.23;3452014.06;790426.31;1867874.31;;6209487.78;-8301095.75;2141030.15
C_561;0;GmbH;98574;1420;1992;;GKV;262680.45;262680.45;109224.61;75266.31;-5419.6;;5419.6;69846.71;69846.71;64629.75;172975.29;115190.26;0.0;0.0;;;;;;;;;;57785.03;154656.22;86635.82;18536.15;;;30530.18;-2.0;-49172.11
C_455;0;GmbH;98574;46712;2007;;GKV;1111133.6;1111133.6;1128751.36;323438.76;-309657.08;380962.18;690619.26;13781.68;15989.15;-13889.68;18062003.32;16713384.62;840702.52;0.0;75645.39;;;;;;;;;507916.18;4017641.06;4017951.23;3410640.35;;;-646826.08;-4343820.73;7262691.29
C_795;0;GmbH;99713;1610;1990;32.0;GKV;13020708.33;13020708.33;4154925.21;777065.02;-97338.92;8565.49;110074.36;679726.1;679726.1;578821.0;8763989.81;5132890.5;937276.46;1007277.58;692230.33;787276.44;1007277.58;1935286.76;;;;;;1686545.27;3528251.51;1417925.74;103501.59;546066.53;;2990340.14;-2929002.18;56643.37
C_535;0;GmbH;37327;43210;1991;3.0;GKV;6176947.01;6176947.01;3722169.51;224203.95;-27630.16;629.99;28260.15;196573.79;196573.79;98495.38;2047099.9;930940.69;442404.35;84367.25;330721.53;442404.35;84367.25;285112.17;;;;;;518158.61;657790.86;610888.68;187386.05;;;429229.31;-628550.13;394312.57
C_092;0;GmbH;99976;46742;1991;3.0;GKV;1368908.77;1368908.77;916018.82;137364.44;-9002.33;1241.12;10243.45;128362.11;128362.11;79446.61;617441.06;201535.56;68752.0;0.0;9880.7;;;57122.21;;;;;;237029.5;214788.16;108529.81;17830.8;;;113583.12;-172076.81;82239.88
C_205;1;GmbH & Co. KG;99867;41201;1998;;GKV;24193132.7;24544260.26;14968191.73;716819.52;-895263.35;901.75;896165.1;-178443.83;-178443.83;-195339.47;14230523.2;6559687.0;7365902.32;21449.0;66662.71;6687500.0;;1812750.58;203018.86;;;;;0.0;5903985.3;1313816.92;407429.32;222424.15;;568579.39;-510914.95;285594.11
C_069;0;GmbH;99817;86100;2002;899.0;GKV;29476843.4;29642693.39;19473237.46;2911108.98;111188.78;141104.89;346825.33;3022297.76;3005924.76;2178948.22;22742778.97;5961672.02;3097981.86;2940478.93;2396423.96;1531282.0;272446.0;533328.48;;;;;;10707765.36;6673720.83;2362336.87;1108072.18;784402.41;;6079343.61;-5338906.53;-764053.64
C_232;0;GmbH;99706;49410;2006;;GKV;71598673.69;71598673.69;14986792.77;1313708.04;48156.83;73147.78;24990.95;1361864.87;1361864.87;905626.11;23977109.99;10297168.61;0.0;0.0;1780300.63;;;5809322.92;;;;;;13679941.38;16919413.92;5143494.13;1618785.43;2251317.82;;1408023.51;-1629301.91;-1000000.0
C_576;0;GmbH;99819;25730;1990;;GKV;15645358.64;15645358.64;1871675.72;72715.82;22709.8;45137.67;22427.87;95425.62;95425.62;73359.92;2739379.54;1752408.56;21993.3;0.0;195476.09;21993.3;;114389.87;;;;;;964977.68;2739379.54;1025451.47;109800.97;;;324782.13;-1395.77;-203564.29
C_186;0;GmbH;99706;43910;2010;;GKV;12073391.39;12069485.42;11492379.59;193368.13;10.92;10.92;;193379.05;193379.05;188086.05;6795919.67;6545919.67;0.0;0.0;;;;338689.76;;;;;;250000.0;2737706.71;2583537.64;1192140.25;;;1196585.52;-354872.45;-149186.2
C_820;0;Einzelfirma;99974;68201;2002;;GKV;16860928.53;16935834.63;9214153.56;277003.71;-39192.04;7459.55;46651.59;237811.67;237811.67;138020.95;5125331.34;3239999.85;0.0;387772.0;;;;1412656.53;;;;;;1497559.49;4384752.95;4197048.47;2230408.81;1795457.85;;1529271.43;-292336.29;-2.79e-09
C_955;0;GmbH;15234;87100;2000;;GKV;151339.78;151339.78;89590.07;8528.69;225.9;2922.36;2696.46;8754.59;8754.59;2299.47;134817.19;32187.55;52116.13;0.0;640.16;;;1964.0;;;;;;50513.51;63854.31;20001.41;17622.7;;;8528.29;-3354.78;4188.9
C_917;0;GmbH;6406;41201;1991;;GKV;6889896.59;7014532.71;4289786.19;74216.66;-62946.07;20331.6;83277.67;11270.59;11270.59;8.15e-10;3420202.48;2801445.63;0.0;406498.9;;;;;;;;;;710184.95;3319420.16;666979.81;292.37;;;-131218.01;-20354.26;42708.21
C_526;0;GmbH;8056;68320;1993;49.0;GKV;712798.0;712798.0;712798.0;469068.16;-312248.92;16.26;312265.18;156819.24;156819.24;131381.12;7404002.5;6688095.29;0.0;0.0;;;;;;;;;;715907.21;231331.36;218042.64;218042.64;;;379309.03;-2284764.1;381324.81
C_721;0;Einzelfirma;23970;43320;1991;;GKV;14868919.91;9474943.16;5695406.91;-399277.09;-403011.66;1548.48;467742.54;-802288.75;-802288.75;-803067.55;12139287.06;3514975.49;498000.0;6547000.0;1029305.89;;;135937.42;;;;;;1579311.57;5741169.94;1376308.52;11835.71;1175837.08;28000.0;541171.1;-415187.66;326571.06
C_633;0;GmbH;19061;46770;2005;;GKV;4014436.71;3826186.71;1900148.61;62594.14;-20822.04;173.46;20995.5;41772.1;41484.52;33947.5;1010543.88;1277232.81;4089.74;0.0;236097.8;4089.74;;389717.36;;;;;;239821.33;870878.55;322312.92;21653.81;284742.66;;51882.21;-58877.65;-11904.02
C_005;0;GmbH;19061;35100;2005;8.0;GKV;849095.56;849095.56;854752.74;81858.62;-1985.94;10160.45;12146.39;79872.68;79872.68;68515.62;4025854.37;3233216.51;452637.86;200000.0;100000.0;400000.0;200000.0;216468.19;;;;;;140000.0;480599.21;480599.21;350231.65;113502.75;;1404406.45;-973477.01;-108705.77
C_018;0;GmbH;38838;1500;1995;;GKV;1952223.41;2110087.3;1133860.39;225187.1;-38985.84;719.88;39705.72;186201.26;186201.26;151504.52;1595329.41;574209.63;559334.61;0.0;93400.0;82012.35;;395509.63;;;;;;24816.26;1343512.41;220975.27;11638.1;;;540525.57;-24796.53;-531054.3
C_760;0;GmbH;6502;52299;2008;60.0;GKV;755777224.5;762632888.5;669316840.4;59492545.49;-32953061.72;10720450.31;60483141.34;26539483.77;16825271.77;12804004.5;1826724339.0;704992326.9;26914750.77;516095164.2;3150770.43;26700000.0;7175000.0;57650477.69;214750.77;;;;;586793998.2;868113324.2;698963449.5;59958770.03;75725812.53;;20721922.33;-47402491.44;37612368.53
C_033;0;Genossenschaft;2826;41103;1993;3.0;GKV;422895.65;422895.65;581581.79;177533.43;;;;177533.43;177533.43;151293.29;7357422.4;4781158.11;0.0;2493125.68;;;;;;;;;;83138.61;318149.66;100775.16;100775.16;;;-3937408.22;4013642.29;-4601.63
C_563;0;GmbH;7743;96010;1995;;GKV;881232.88;881232.88;879288.18;249326.2;-231756.89;30.43;231787.32;17569.31;17569.31;14815.11;4856386.84;1025191.18;3831195.66;0.0;;;;;;;;;;-3.64e-12;55365.4;298.55;298.55;;;-747.01;0.0;3831932.69
C_361;0;GmbH;99428;94999;1991;437.0;GKV;152804.91;152804.91;158345.33;52518.04;-50390.33;;50390.33;2127.71;2127.71;-1250.85;1409342.85;388403.47;209897.94;698282.64;47769.65;209897.94;698282.64;;;;;;;0.0;37231.93;278.25;278.25;;;46029.92;0.0;-47769.65
C_931;0;GmbH;17389;49391;1991;38.0;GKV;353106.58;353106.58;352078.07;17192.78;;;;17192.78;17192.78;-4413.85;7796577.62;5866275.0;0.0;1909296.03;305554.92;;;;;1909296.03;;;;21006.59;347304.49;15678.0;15678.0;;;-10016.32;0.0;-800.0
C_888;0;AG;33689;70109;1870;107.0;GKV;2432904.61;2432904.61;2426180.61;1559558.11;-1549881.66;;1549881.66;9676.45;9676.45;-22724.18;34863982.84;10310308.5;24553674.34;0.0;2047000.0;;;;;;;;;-3.64e-12;340903.37;340903.37;340903.37;;;1933900.1;0.0;-2050780.28
C_689;0;GmbH;33803;45100;1982;30.0;GKV;333496.51;333496.51;299277.36;28233.85;-23.12;;23.12;28210.73;28210.73;1372.92;5845410.44;5068710.03;0.0;776700.41;;;;;;;;;;0.0;6158.45;6158.45;6158.45;;;-179522.21;0.0;185384.36
C_700;0;GmbH;33729;81210;1980;;GKV;102744018.2;102854355.6;87834503.24;886462.75;-268010.77;48820.83;466831.6;618451.98;578644.98;403199.73;152750483.0;41296082.62;4780296.92;13980045.99;522425.57;2089702.28;8414486.41;3025165.97;;;;;;16540854.01;41668216.73;38220682.42;659733.85;32639570.73;;12701826.2;-16546104.07;2897068.95
C_426;0;GmbH;33615;62030;1992;;GKV;679064.51;679064.51;663444.51;277212.6;-267476.28;;267476.28;9736.32;9736.32;-5801.56;11255081.51;494624.99;2190663.12;8569793.4;493227.12;2190663.12;3314267.73;;;;;;;3.64e-12;194815.7;2591.52;2591.52;;;472869.64;0.0;-492187.12
C_759;0;Einzelfirma;33604;49400;1998;;GKV;554766.84;554766.84;536704.96;279001.56;-260889.97;;260889.97;18111.59;18111.59;7155.89;5969330.11;292804.6;1100622.97;4575902.54;;;;;;;;;;0.0;273.3;273.3;273.3;;;-4255.72;0.0;4284.39
C_146;0;Sonst. Gewerbetreibende;33790;49410;1997;;GKV;266375.33;266375.33;244959.89;20870.29;;;;20870.29;20870.29;898.18;6792049.59;5189295.32;0.0;1602754.27;;;;;;;;;;0.0;13008.02;13008.02;13008.02;;;-1589543.2;0.0;1602254.27
C_320;0;GmbH;46399;82999;2005;1.0;GKV;211237.38;211237.38;198835.88;99433.63;-92596.76;;92596.76;6836.87;6836.87;6638.08;2506536.25;143078.3;607619.72;1749799.36;137702.78;607619.72;1652412.16;;;;;;;6038.87;11391.02;3041.68;3041.68;;;-190517.2;0.0;170491.58
C_349;0;GmbH;46325;68201;1950;11.0;GKV;19020.0;19020.0;19020.0;11593.23;-1811.21;359.45;2170.66;9782.02;9782.02;6563.77;75621.65;41403.88;0.0;0.0;;;;;;;;;;34217.77;48082.51;12214.5;12214.5;;;3884.13;-3240.12;9843.57
C_735;0;GmbH & Co. KG;45259;47190;1998;;GKV;28239379.09;29080512.74;9542853.1;621135.6;-129838.11;184.11;130022.22;491297.49;491297.49;485381.2;18028661.97;6125438.98;997716.78;300000.0;1980624.39;958263.28;300000.0;2974718.64;;;;;;10566052.71;15187742.24;10932603.9;88555.8;24811.81;;767330.25;-141526.66;-432673.05
C_752;0;Freiberufler;44141;94110;1863;140.0;GKV;358466.49;358466.49;360744.86;33067.45;-14060.72;10.43;14071.15;19006.73;17260.74;13335.75;387534.88;178437.11;21955.41;0.0;;;;6992.28;;;;;;187142.36;70476.9;61735.26;41618.21;;;22009.92;-140000.0;130723.76
C_138;0;GmbH;44532;47761;1951;;GKV;443138.16;444638.16;446215.43;35289.93;-65.03;59.97;125.0;35224.9;35224.9;25043.32;243337.53;25335.49;0.0;0.0;;;;5240.65;;;;;;218002.04;225975.02;178346.72;96752.68;78044.11;;63941.15;-13958.97;-20000.0
C_381;0;GmbH & Co. KG;59469;46721;2005;;GKV;254314.92;254314.92;178721.61;-5817.3;-105.12;558.05;663.17;-5922.42;-5922.42;-5966.42;48742.57;23092.06;0.0;0.0;;;;2283.61;;;;;;25650.51;34129.57;8637.14;7334.89;;;23413.72;-12042.57;-18114.53
C_628;0;GmbH & Co. KG;44135;96090;2011;4.0;GKV;2496136.73;2496136.73;2528073.68;91978.25;329.96;330.23;0.27;92308.21;92308.21;66013.86;1125652.25;326222.97;0.0;0.0;;;;8405.55;;;;;;799429.28;988211.22;1000938.76;444931.16;;;62940.9;-47289.59;2.33e-10
C_742;0;GmbH & Co. KG;45894;70101;2000;;GKV;657295000.0;669152000.0;333396000.0;-14488000.0;-4834000.0;7419000.0;17021000.0;-19322000.0;-21393000.0;0.0;526021000.0;392928000.0;30500.0;262735000.0;;;;;;;;;;53550000.0;348127000.0;63434000.0;155000.0;;;-2164000.0;-10396000.0;12080000.0
C_499;0;GmbH;45883;41101;2009;;GKV;1547804.47;1547804.47;903327.1;222786.16;-25217.5;;25217.5;197568.66;197568.66;179291.56;852415.4;721952.71;0.0;0.0;;;;24570.24;;;;;;130462.69;87249.67;137381.12;63171.07;;;299017.69;-212173.44;-112466.77
C_481;0;Sonst. Gewerbetreibende;58099;47410;1988;;GKV;9678015.48;31786047.38;6654148.46;1429237.97;-1310276.03;393.53;1316650.32;118961.94;118961.94;62054.53;98305688.16;9612156.88;33593214.34;31537484.47;2155948.11;27913809.3;17152039.15;6045390.25;4692852.92;;;;;13076919.85;35622303.58;1139535.61;683767.18;280844.44;;-11461630.56;-5863783.8;17419765.92
